target,timestamp
82.40178443559313,2018-01-01 00:00:00
82.16027487684856,2018-01-01 01:00:00
82.21094527667894,2018-01-01 02:00:00
81.63657420087863,2018-01-01 03:00:00
81.86822869818346,2018-01-01 04:00:00
81.77987786247914,2018-01-01 05:00:00
81.84695314064692,2018-01-01 06:00:00
81.40659037485821,2018-01-01 07:00:00
82.18287090756806,2018-01-01 08:00:00
81.73406364883286,2018-01-01 09:00:00
81.66533700186173,2018-01-01 10:00:00
82.37244784141666,2018-01-01 11:00:00
82.22086415152134,2018-01-01 12:00:00
82.16739003596078,2018-01-01 13:00:00
81.73554116057726,2018-01-01 14:00:00
81.88542488509313,2018-01-01 15:00:00
82.09134385080694,2018-01-01 16:00:00
81.86908257672688,2018-01-01 17:00:00
82.08901834900665,2018-01-01 18:00:00
81.64044650275233,2018-01-01 19:00:00
81.90447160701285,2018-01-01 20:00:00
82.13341421068618,2018-01-01 21:00:00
82.21298068074152,2018-01-01 22:00:00
81.94641779950207,2018-01-01 23:00:00
81.88395541430714,2018-01-02 00:00:00
81.45027421713712,2018-01-02 01:00:00
81.7057443260951,2018-01-02 02:00:00
81.85785956875343,2018-01-02 03:00:00
82.09286527717292,2018-01-02 04:00:00
81.76834367157167,2018-01-02 05:00:00
81.9212149996975,2018-01-02 06:00:00
81.93819834267731,2018-01-02 07:00:00
81.58552257568732,2018-01-02 08:00:00
81.95180787267171,2018-01-02 09:00:00
81.9992022354656,2018-01-02 10:00:00
81.23895342633715,2018-01-02 11:00:00
81.14261596496553,2018-01-02 12:00:00
81.30134069713425,2018-01-02 13:00:00
81.92916794083511,2018-01-02 14:00:00
81.04379658229354,2018-01-02 15:00:00
81.14615450117516,2018-01-02 16:00:00
81.0838488752856,2018-01-02 17:00:00
80.88647258273382,2018-01-02 18:00:00
80.97679409957463,2018-01-02 19:00:00
81.19321536820345,2018-01-02 20:00:00
80.88781054263877,2018-01-02 21:00:00
81.51957123624524,2018-01-02 22:00:00
81.15640894530814,2018-01-02 23:00:00
81.60576671416612,2018-01-03 00:00:00
81.67539863707124,2018-01-03 01:00:00
81.49307225793146,2018-01-03 02:00:00
81.61393556020025,2018-01-03 03:00:00
81.5004637597154,2018-01-03 04:00:00
81.64369459180108,2018-01-03 05:00:00
81.90044300767961,2018-01-03 06:00:00
82.3905351577662,2018-01-03 07:00:00
82.00124267280205,2018-01-03 08:00:00
81.90176653205324,2018-01-03 09:00:00
82.32612400480038,2018-01-03 10:00:00
81.9145288739656,2018-01-03 11:00:00
81.85811689256265,2018-01-03 12:00:00
81.92119783813266,2018-01-03 13:00:00
81.88652149332218,2018-01-03 14:00:00
81.89955530983167,2018-01-03 15:00:00
81.89538668613457,2018-01-03 16:00:00
81.70431914309438,2018-01-03 17:00:00
81.55237209355698,2018-01-03 18:00:00
81.8712436066995,2018-01-03 19:00:00
82.01882912823133,2018-01-03 20:00:00
82.22397854669019,2018-01-03 21:00:00
81.92722283258675,2018-01-03 22:00:00
81.93462175308652,2018-01-03 23:00:00
82.25774091024658,2018-01-04 00:00:00
81.5396540942652,2018-01-04 01:00:00
81.79096538878807,2018-01-04 02:00:00
82.23581288407301,2018-01-04 03:00:00
81.9072794398391,2018-01-04 04:00:00
82.05130238794706,2018-01-04 05:00:00
82.19299723330377,2018-01-04 06:00:00
81.9858379434628,2018-01-04 07:00:00
81.94779125144888,2018-01-04 08:00:00
81.77900311178232,2018-01-04 09:00:00
82.13121647771477,2018-01-04 10:00:00
82.14053057015062,2018-01-04 11:00:00
82.05482474418527,2018-01-04 12:00:00
82.1345880687305,2018-01-04 13:00:00
81.70078045848801,2018-01-04 14:00:00
81.96648394065815,2018-01-04 15:00:00
81.99386980472829,2018-01-04 16:00:00
82.27419863577657,2018-01-04 17:00:00
81.94845381415278,2018-01-04 18:00:00
82.07521973490557,2018-01-04 19:00:00
81.78148044411482,2018-01-04 20:00:00
82.357409953308,2018-01-04 21:00:00
82.13073419732116,2018-01-04 22:00:00
81.46533964022468,2018-01-04 23:00:00
82.11043208548807,2018-01-05 00:00:00
81.52617686457664,2018-01-05 01:00:00
81.947454365501,2018-01-05 02:00:00
81.54844703398383,2018-01-05 03:00:00
81.2853085729885,2018-01-05 04:00:00
82.0603840992737,2018-01-05 05:00:00
81.5640139302625,2018-01-05 06:00:00
81.45389518838903,2018-01-05 07:00:00
81.61451765470657,2018-01-05 08:00:00
81.97906125223528,2018-01-05 09:00:00
81.75729567959816,2018-01-05 10:00:00
82.09277298282467,2018-01-05 11:00:00
81.75533335290751,2018-01-05 12:00:00
82.06091179233043,2018-01-05 13:00:00
81.72693708511076,2018-01-05 14:00:00
82.2468305559387,2018-01-05 15:00:00
81.8360948576908,2018-01-05 16:00:00
81.84474280243833,2018-01-05 17:00:00
81.73856674017944,2018-01-05 18:00:00
81.41714615471989,2018-01-05 19:00:00
81.59565926190669,2018-01-05 20:00:00
81.8648786229491,2018-01-05 21:00:00
82.07217628367044,2018-01-05 22:00:00
81.88367915291798,2018-01-05 23:00:00
81.52605115007012,2018-01-06 00:00:00
81.25466664977249,2018-01-06 01:00:00
81.86039024870043,2018-01-06 02:00:00
81.79040004292692,2018-01-06 03:00:00
81.44337194660329,2018-01-06 04:00:00
81.78954129477434,2018-01-06 05:00:00
81.82317498753993,2018-01-06 06:00:00
81.95636099569015,2018-01-06 07:00:00
82.12839856332174,2018-01-06 08:00:00
81.84175741587512,2018-01-06 09:00:00
81.77982952910506,2018-01-06 10:00:00
81.60329522015196,2018-01-06 11:00:00
81.6922522049417,2018-01-06 12:00:00
82.00377505470993,2018-01-06 13:00:00
81.8458115149726,2018-01-06 14:00:00
81.5301607288406,2018-01-06 15:00:00
81.670800683672,2018-01-06 16:00:00
81.7862829966937,2018-01-06 17:00:00
81.7240408718198,2018-01-06 18:00:00
81.5693578770362,2018-01-06 19:00:00
81.539962170309,2018-01-06 20:00:00
82.03099315017506,2018-01-06 21:00:00
81.7096820686397,2018-01-06 22:00:00
81.74281896885743,2018-01-06 23:00:00
82.57298249388406,2018-01-07 00:00:00
82.04236814887693,2018-01-07 01:00:00
81.93190623620909,2018-01-07 02:00:00
81.77432328338277,2018-01-07 03:00:00
82.34800487785019,2018-01-07 04:00:00
82.10270474177415,2018-01-07 05:00:00
82.30093443386008,2018-01-07 06:00:00
81.7068064884816,2018-01-07 07:00:00
82.1869857222804,2018-01-07 08:00:00
82.08701182144777,2018-01-07 09:00:00
82.07421084150617,2018-01-07 10:00:00
81.8760238533144,2018-01-07 11:00:00
81.70211991190871,2018-01-07 12:00:00
81.73895120268101,2018-01-07 13:00:00
82.14931048551391,2018-01-07 14:00:00
81.78779340690213,2018-01-07 15:00:00
81.6787929189872,2018-01-07 16:00:00
81.81888329231543,2018-01-07 17:00:00
81.85158382262003,2018-01-07 18:00:00
81.72069288066231,2018-01-07 19:00:00
81.89494710670662,2018-01-07 20:00:00
82.23080907979654,2018-01-07 21:00:00
82.06227724657738,2018-01-07 22:00:00
81.94916049211722,2018-01-07 23:00:00
81.92453843677117,2018-01-08 00:00:00
81.86097586463146,2018-01-08 01:00:00
82.03914529827605,2018-01-08 02:00:00
82.35387040655014,2018-01-08 03:00:00
82.16447200874002,2018-01-08 04:00:00
82.82606698800754,2018-01-08 05:00:00
82.09848513903924,2018-01-08 06:00:00
81.78028347407633,2018-01-08 07:00:00
82.12165378084006,2018-01-08 08:00:00
81.93746337583774,2018-01-08 09:00:00
82.21316358243116,2018-01-08 10:00:00
82.23819999842871,2018-01-08 11:00:00
81.63774970179414,2018-01-08 12:00:00
81.72683626449447,2018-01-08 13:00:00
82.27537105710736,2018-01-08 14:00:00
82.50769776388155,2018-01-08 15:00:00
82.20727253473585,2018-01-08 16:00:00
81.97416225768815,2018-01-08 17:00:00
82.25567459149289,2018-01-08 18:00:00
82.05110643250865,2018-01-08 19:00:00
82.27773314897543,2018-01-08 20:00:00
81.98473637383954,2018-01-08 21:00:00
82.02047956626035,2018-01-08 22:00:00
81.86100685921978,2018-01-08 23:00:00
81.92820477954703,2018-01-09 00:00:00
81.98139716690983,2018-01-09 01:00:00
82.26594735131852,2018-01-09 02:00:00
81.97701872569742,2018-01-09 03:00:00
82.2821597353436,2018-01-09 04:00:00
82.09002864135245,2018-01-09 05:00:00
82.28816022466977,2018-01-09 06:00:00
82.09096916884914,2018-01-09 07:00:00
82.21232537038328,2018-01-09 08:00:00
81.96718986899108,2018-01-09 09:00:00
81.8231619469764,2018-01-09 10:00:00
82.18949069246592,2018-01-09 11:00:00
82.39187124992407,2018-01-09 12:00:00
82.28201187592202,2018-01-09 13:00:00
82.47734477465654,2018-01-09 14:00:00
82.029232326289,2018-01-09 15:00:00
81.87014629890173,2018-01-09 16:00:00
81.91136000060222,2018-01-09 17:00:00
81.49850658258023,2018-01-09 18:00:00
81.71967973007197,2018-01-09 19:00:00
81.72691939447971,2018-01-09 20:00:00
82.01678791762042,2018-01-09 21:00:00
81.80075309238674,2018-01-09 22:00:00
82.18271498298927,2018-01-09 23:00:00
82.29431814972489,2018-01-10 00:00:00
82.11754542973479,2018-01-10 01:00:00
82.55263690466349,2018-01-10 02:00:00
82.58176913984776,2018-01-10 03:00:00
